ts,temp,rh,pop,precip_mm,temp_f,weather_condition,weather_emoji,snow_in
2026-01-03 10:00:00,-0.9773329746406452,80.79555495773441,0.6363636363636364,0.1835051546391752,30.24080064564684,Sunny,☀️,0.0
2026-01-03 11:00:00,-0.6176914536239786,80.19615242270663,0.6363636363636364,0.2752577319587629,30.88815538347684,Sunny,☀️,0.0
2026-01-03 12:00:00,-0.0455844122715705,79.24264068711929,0.6363636363636364,0.3670103092783505,31.91794805791117,Sunny,☀️,0.0
2026-01-03 13:00:00,0.7000000000000004,78.0,0.6363636363636364,0.4587628865979382,33.26,Sunny,☀️,0.0
2026-01-03 14:00:00,1.5682514376309251,76.55291427061512,0.6363636363636364,0.5505154639175258,34.82285258773567,Sunny,☀️,0.0
2026-01-03 15:00:00,2.5,75.0,0.6363636363636364,0.5505154639175258,36.5,Sunny,☀️,0.0
2026-01-03 16:00:00,3.4317485623690747,73.44708572938488,0.6363636363636364,0.5505154639175258,38.17714741226433,Sunny,☀️,0.0
2026-01-03 17:00:00,4.3,72.0,0.6363636363636364,0.4587628865979382,39.74,Sunny,☀️,0.0
2026-01-03 18:00:00,5.0455844122715705,70.75735931288071,0.6363636363636364,0.3670103092783505,41.082051942088825,Sunny,☀️,0.0
2026-01-03 19:00:00,5.617691453623978,69.80384757729337,0.6363636363636364,0.2752577319587629,42.11184461652316,Sunny,☀️,0.0
2026-01-03 20:00:00,5.977332974640645,69.20444504226559,0.6363636363636364,0.2752577319587629,42.75919935435316,Sunny,☀️,0.0
2026-01-03 21:00:00,6.1,69.0,0.6363636363636364,0.2752577319587629,42.98,Sunny,☀️,0.0
2026-01-03 22:00:00,5.977332974640646,69.20444504226559,0.6363636363636364,0.2752577319587629,42.75919935435317,Sunny,☀️,0.0
2026-01-03 23:00:00,5.617691453623979,69.80384757729337,0.6363636363636364,0.2752577319587629,42.11184461652316,Sunny,☀️,0.0
2026-01-04 00:00:00,6.1380465325174445,64.75735931288072,0.6363636363636364,0.1546391752577319,43.04848375853141,Sunny,☀️,0.0
2026-01-04 01:00:00,5.174999999999999,66.0,0.6363636363636364,0.1546391752577319,41.315,Sunny,☀️,0.0
2026-01-04 02:00:00,4.05350855972672,67.44708572938488,0.6363636363636364,0.1546391752577319,39.2963154075081,Sunny,☀️,0.0
2026-01-04 03:00:00,2.85,69.0,0.6363636363636364,0.1288659793814433,37.13,Sunny,☀️,0.0
2026-01-04 04:00:00,1.646491440273277,70.55291427061513,0.6363636363636364,0.1288659793814433,34.9636845924919,Sunny,☀️,0.0
2026-01-04 05:00:00,0.5249999999999986,72.0,0.6363636363636364,0.1030927835051546,32.945,Sunny,☀️,0.0
2026-01-04 06:00:00,-0.4380465325174465,73.24264068711929,0.6363636363636364,0.0773195876288659,31.2115162414686,Sunny,☀️,0.0
2026-01-04 07:00:00,-1.17701812759764,74.19615242270663,0.6363636363636364,0.0515463917525773,29.88136737032425,Sunny,☀️,0.0
2026-01-04 08:00:00,-1.6415550922441675,74.79555495773441,0.6363636363636364,0.0515463917525773,29.0452008339605,Sunny,☀️,0.0
2026-01-04 09:00:00,-1.8000000000000005,75.0,0.6363636363636364,0.0515463917525773,28.76,Sunny,☀️,0.0
2026-01-04 10:00:00,-1.6415550922441675,74.79555495773441,0.6363636363636364,0.0515463917525773,29.0452008339605,Sunny,☀️,0.0
2026-01-04 11:00:00,-1.17701812759764,74.19615242270663,0.6363636363636364,0.0773195876288659,29.88136737032425,Sunny,☀️,0.0
2026-01-04 12:00:00,-0.4380465325174461,73.24264068711929,0.6363636363636364,0.1030927835051546,31.2115162414686,Sunny,☀️,0.0
2026-01-04 13:00:00,0.5250000000000004,72.0,0.6363636363636364,0.1288659793814433,32.945,Sunny,☀️,0.0
2026-01-04 14:00:00,1.6464914402732789,70.55291427061512,0.6363636363636364,0.1546391752577319,34.9636845924919,Sunny,☀️,0.0
2026-01-04 15:00:00,2.85,69.0,0.6363636363636364,0.1546391752577319,37.13,Sunny,☀️,0.0
2026-01-04 16:00:00,4.053508559726722,67.44708572938488,0.6363636363636364,0.1546391752577319,39.2963154075081,Sunny,☀️,0.0
2026-01-04 17:00:00,5.175,66.0,0.6363636363636364,0.1288659793814433,41.315,Sunny,☀️,0.0
2026-01-04 18:00:00,6.138046532517446,64.75735931288071,0.6363636363636364,0.1030927835051546,43.04848375853141,Sunny,☀️,0.0
2026-01-04 19:00:00,6.8770181275976405,63.80384757729337,0.6363636363636364,0.0773195876288659,44.37863262967575,Sunny,☀️,0.0
2026-01-04 20:00:00,7.341555092244167,63.20444504226559,0.6363636363636364,0.0773195876288659,45.2147991660395,Sunny,☀️,0.0
2026-01-04 21:00:00,7.5,63.0,0.6363636363636364,0.0773195876288659,45.5,Sunny,☀️,0.0
2026-01-04 22:00:00,7.341555092244167,63.20444504226559,0.6363636363636364,0.0773195876288659,45.2147991660395,Sunny,☀️,0.0
2026-01-04 23:00:00,6.8770181275976405,63.80384757729337,0.6363636363636364,0.0773195876288659,44.37863262967575,Sunny,☀️,0.0
